FechaSalida;FechaEntrada;Motivo;Ocupacion;Estadia;Gente;GastoTotal;GastoAlojamiento;GastoAlimentacion;GastoTransporteInternac;GatoTransporteLocal;GastoCultural;GastoTours;GastoCompras;GastoResto
16/8/2024;21/8/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;5;4;2331.78;560.13;507.81;0;531.78;262.88;0;469.17;0
16/8/2024;20/8/2024;Trabajo / Profesion;Profesional dependiente;4;3;2000;525.21;476.16;495.86;498.63;0;0;500;0
16/8/2024;21/8/2024;Visita familiares / amigos;Jubilado, Pensionista;5;1;247.93;0;128.87;119.92;0;0;0;119.06;0
16/8/2024;21/8/2024;Ocio, Recreo, Vacaciones;Profesional independiente;5;4;1150;400;350;0;150;124.27;0;105.32;20.41
16/8/2024;21/8/2024;Ocio, Recreo, Vacaciones;Jubilado, Pensionista;5;2;1542.33;729;300;690;54;282.33;0;150;27
17/8/2024;23/8/2024;Ocio, Recreo, Vacaciones;Profesional dependiente;6;2;1247.92;400;250;0;30;131.44;0;100;336.48
17/8/2024;21/8/2024;Visita familiares / amigos;Profesional dependiente;4;4;800;0;207.84;0;217.64;134.49;0;240.03;0
17/8/2024;20/8/2024;Ocio, Recreo, Vacaciones;Trabajador Independiente;3;2;357.25;84.02;76.17;0;79.77;0;0;117.29;0
17/8/2024;21/8/2024;Ocio, Recreo, Vacaciones;Patron, Com, Ind, Prod Agrop;4;3;1508.87;336.08;304.69;0;319.07;197.16;0;351.88;0
17/8/2024;19/8/2024;Visita familiares / amigos;Trabajador dependiente;2;4;1017.77;0;111.57;0;212.71;0;0;469.17;224.32
17/8/2024;21/8/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;4;4;2000;445.47;403.86;0;422.92;261.34;0;466.41;0
17/8/2024;21/8/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;4;2;750;192.16;174.21;0;182.43;0;0;201.2;0
17/8/2024;19/8/2024;Visita familiares / amigos;Trabajador dependiente;2;4;347.1;0;136.36;0;44.63;74.38;0;62.06;29.67
17/8/2024;21/8/2024;Trabajo / Profesion;Profesional dependiente;4;1;1400;300;629.7;600;224.71;0;0;100;145.59
17/8/2024;22/8/2024;Visita familiares / amigos;Trabajador dependiente;5;3;243.76;0;87.65;0;31.28;0;0;104.58;20.26
17/8/2024;19/8/2024;Trabajo / Profesion;Profesional independiente;2;2;400;220;129.95;0;20;0;0;0;30.05
17/8/2024;23/8/2024;Ocio, Recreo, Vacaciones;Patron, Com, Ind, Prod Agrop;6;2;1500;380.22;344.71;0;360.97;148.7;0;265.4;0
18/8/2024;22/8/2024;Visita familiares / amigos;Trabajador dependiente;4;1;400;0;86.8;0;30.98;152.76;0;129.46;0
18/8/2024;21/8/2024;Visita familiares / amigos;Trabajador dependiente;3;2;347.1;0;148.76;0;74.38;0;0;111.05;12.91
18/8/2024;20/8/2024;Compras;Trabajador Independiente;2;2;1200;201.64;182.81;0;191.43;0;0;422.24;201.88
18/8/2024;21/8/2024;Visita familiares / amigos;Trabajador dependiente;3;3;400;0;89.89;0;94.13;77.56;0;138.42;0
18/8/2024;23/8/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;5;3;867.75;309.91;247.93;0;99.17;86.78;0;56.47;67.5
18/8/2024;24/8/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;6;2;765.45;168.04;152.34;0;159.53;0;0;117.29;168.24
18/8/2024;22/8/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;4;3;800;150;193.35;200;202.47;30.88;0;223.3;0
18/8/2024;22/8/2024;Ocio, Recreo, Vacaciones;Jubilado, Pensionista;4;2;600;133.64;121.16;0;126.88;78.4;0;139.92;0
18/8/2024;22/8/2024;Visita familiares / amigos;Profesional independiente;4;2;646.22;0;140.23;0;50.04;246.8;0;209.15;0
18/8/2024;30/8/2024;Ocio, Recreo, Vacaciones;Trabajador Independiente;12;3;1979.62;800;350;0;70;300;0;313.73;145.9
18/8/2024;23/8/2024;Ocio, Recreo, Vacaciones;Profesional dependiente;5;5;991.72;396.69;297.52;0;74.38;123.96;0;45.17;54
18/8/2024;21/8/2024;Trabajo / Profesion;Trabajador dependiente;3;3;1100;258.7;234.54;0;245.61;0;0;361.15;0
18/8/2024;24/8/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;6;3;3600;790.31;716.49;0;750.3;0;0;551.64;791.26
18/8/2024;2/10/2024;Ocio, Recreo, Vacaciones;Profesional independiente;45;2;10000;4217.2;3902.85;3906.54;1879.95;0;0;0;0
19/8/2024;26/8/2024;Ocio, Recreo, Vacaciones;Jubilado, Pensionista;7;5;1859.47;1093.51;765.96;1250;0;0;0;0;0
19/8/2024;23/8/2024;Ocio, Recreo, Vacaciones;Profesional dependiente;4;3;1800;400.92;363.48;0;380.63;235.2;0;419.77;0
19/8/2024;22/8/2024;Compras;Trabajador Independiente;3;1;500;117.59;106.61;0;111.64;0;0;164.16;0
19/8/2024;21/8/2024;Trabajo / Profesion;Profesional independiente;2;1;700;90;193.56;320;202.69;0;0;0;213.75
19/8/2024;20/8/2024;Visita familiares / amigos;Trabajador dependiente;1;2;169.27;0;25.39;0;26.59;0;0;117.29;0
19/8/2024;26/8/2024;Ocio, Recreo, Vacaciones;Profesional independiente;7;2;1700;448.61;406.71;0;425.9;150.39;0;268.4;0
19/8/2024;26/8/2024;Ocio, Recreo, Vacaciones;Trabajador Independiente;7;4;1500;500;300;0;150;200;0;130.92;219.08
19/8/2024;23/8/2024;Estudios;Estudiante;4;3;700;0;200;0;30;200;0;138.02;131.98
19/8/2024;23/8/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;4;7;1000;324;250;0;100;100;0;115.53;110.47
19/8/2024;24/8/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;5;2;657.42;140.03;126.95;0;132.94;0;0;117.29;140.2
19/8/2024;28/8/2024;Ocio, Recreo, Vacaciones;Profesional dependiente;9;2;1457.02;500;315.52;0;112.6;246.8;0;209.15;72.95
19/8/2024;21/8/2024;Visita familiares / amigos;Trabajador dependiente;2;1;77.2;0;17.72;0;18.55;0;0;40.93;0
19/8/2024;4/9/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;16;1;3000;0;800;986;150;288.1;0;1065.07;696.83
20/8/2024;23/8/2024;Visita familiares / amigos;Trabajador dependiente;3;2;247.93;0;44.64;0;46.74;38.51;0;68.74;49.3
20/8/2024;23/8/2024;Ocio, Recreo, Vacaciones;Trabajador Independiente;3;3;700;200;101.29;0;30.88;100;0;155.97;111.86
20/8/2024;23/8/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;3;3;1041.31;260.33;297.52;0;111.57;148.76;0;129.94;93.19
20/8/2024;23/8/2024;Visita familiares / amigos;Trabajador dependiente;3;3;173.55;0;86.78;0;24.62;0;0;36.2;25.96
20/8/2024;27/8/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;7;2;873.48;196.05;177.73;119.92;186.12;0;0;117.29;196.28
20/8/2024;22/8/2024;MICE;Profesional dependiente;2;3;600;121.21;109.89;0;115.08;0;0;253.82;0
20/8/2024;29/8/2024;Visita familiares / amigos;Jubilado, Pensionista;9;1;495.86;0;170.68;119.92;0;49.09;0;87.61;188.49
20/8/2024;22/8/2024;Visita familiares / amigos;Trabajador dependiente;2;1;200;0;0;0;0;0;0;200;0
20/8/2024;28/8/2024;Ocio, Recreo, Vacaciones;Otros;8;2;1300;445.29;300;0;50;200;0;232.6;72.11
21/8/2024;29/8/2024;Visita familiares / amigos;Patron, Com, Ind, Prod Agrop;8;3;533.13;0;203.13;0;212.71;0;0;117.29;0
21/8/2024;23/8/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;2;2;512;132;120;0;50;50;0;150;10
21/8/2024;28/8/2024;Ocio, Recreo, Vacaciones;Profesional dependiente;7;2;1000;289.5;262.46;239.85;274.84;0;0;173.2;0
21/8/2024;22/8/2024;Ocio, Recreo, Vacaciones;Trabajador Independiente;1;2;380;0;136.77;180;143.23;0;0;100;0
21/8/2024;28/8/2024;Ocio, Recreo, Vacaciones;Jubilado, Pensionista;7;2;250;0;150.61;133.88;0;0;0;99.39;0
21/8/2024;26/8/2024;Visita familiares / amigos;Profesional dependiente;5;4;1387.58;0;350.58;0;125.11;493.59;0;418.3;0
21/8/2024;28/8/2024;Visita familiares / amigos;Jubilado, Pensionista;7;3;850;0;276.25;0;289.29;102.15;0;182.31;0
21/8/2024;26/8/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;5;2;850;230.13;208.63;0;218.48;0;0;192.76;0
21/8/2024;27/8/2024;Ocio, Recreo, Vacaciones;Jubilado, Pensionista;6;5;4000;984.69;892.72;599.62;934.84;385.11;115.32;687.32;0
22/8/2024;26/8/2024;Ocio, Recreo, Vacaciones;Profesional dependiente;4;4;3055.01;1019.99;714.47;1944.99;254.96;0;0;1065.6;0
22/8/2024;26/8/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;4;5;991.72;347.1;130.13;0;136.27;84.21;0;150.29;143.71
22/8/2024;26/8/2024;Otros;Trabajador dependiente;4;1;500;175.07;158.72;0;166.21;0;0;0;0
22/8/2024;26/8/2024;Visita familiares / amigos;Trabajador dependiente;4;1;319.94;112.03;101.56;0;106.36;0;0;0;0
22/8/2024;27/8/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;5;2;657.42;140.03;126.95;119.92;132.94;0;0;117.29;140.2
22/8/2024;26/8/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;4;1;100;0;46.41;0;0;0;0;53.59;0
22/8/2024;26/8/2024;Ocio, Recreo, Vacaciones;Jubilado, Pensionista;4;3;755.42;0;320.4;391.6;55.21;0;0;379.81;0
22/8/2024;26/8/2024;Visita familiares / amigos;Trabajador Independiente;4;3;743.79;0;232.28;0;243.24;0;0;268.26;0
22/8/2024;2/9/2024;Ocio, Recreo, Vacaciones;Profesional dependiente;11;2;1500;384.18;300;0;50;200;0;149.18;416.65
23/8/2024;30/8/2024;Visita familiares / amigos;Jubilado, Pensionista;7;2;77.2;0;31.94;173.55;33.45;11.81;0;0;0
23/8/2024;29/8/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;6;3;765.45;168.04;152.34;0;159.53;0;0;117.29;168.24
23/8/2024;29/8/2024;Ocio, Recreo, Vacaciones;Trabajador Independiente;6;2;765.45;168.04;152.34;98.58;159.53;0;0;117.29;168.24
23/8/2024;27/8/2024;Compras;Trabajador dependiente;4;1;549.4;112.03;101.56;119.92;106.36;0;0;117.29;112.16
23/8/2024;26/8/2024;Ocio, Recreo, Vacaciones;Profesional dependiente;3;4;3000;897.3;628.52;0;224.29;0;0;1249.89;0
23/8/2024;26/8/2024;Ocio, Recreo, Vacaciones;Patron, Com, Ind, Prod Agrop;3;1;300;153.81;107.74;250;38.45;0;0;0;0
23/8/2024;26/8/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;3;9;1946.43;75.07;52.59;2070;18.77;0;0;1800;0
23/8/2024;28/8/2024;Visita familiares / amigos;Trabajador dependiente;5;3;743.79;0;291.68;0;104.09;0;0;348.02;0
23/8/2024;26/8/2024;Visita familiares / amigos;Profesional dependiente;3;2;400;0;119.56;0;42.67;0;0;237.77;0
23/8/2024;28/8/2024;Trabajo / Profesion;Profesional dependiente;5;2;1000;450;200;0;30;0;0;268.06;51.94
23/8/2024;1/9/2024;Ocio, Recreo, Vacaciones;Trabajador Independiente;9;2;2059.14;400;457.03;260;300;131.44;0;234.59;536.08
23/8/2024;4/9/2024;Visita familiares / amigos;Trabajador dependiente;12;2;600;0;374.85;0;0;80.85;0;144.3;0
23/8/2024;6/9/2024;Ocio, Recreo, Vacaciones;Otros;14;2;4603.49;1851.43;705.45;2080;225.39;129.68;0;1622.97;68.57
24/8/2024;30/8/2024;Ocio, Recreo, Vacaciones;Trabajador Independiente;6;3;1564.79;450;315.52;0;112.6;300;0;313.73;72.95
24/8/2024;30/8/2024;Ocio, Recreo, Vacaciones;Jubilado, Pensionista;6;2;1644.4;469.34;380.73;676.13;155.34;218.61;0;420.39;0
24/8/2024;28/8/2024;Visita familiares / amigos;Trabajador Independiente;4;2;650.42;0;203.13;0;212.71;0;0;234.59;0
24/8/2024;28/8/2024;Ocio, Recreo, Vacaciones;Profesional dependiente;4;2;900.42;250;203.13;0;212.71;0;0;234.59;0
24/8/2024;30/8/2024;Ocio, Recreo, Vacaciones;Profesional dependiente;6;3;5400;1185.46;1074.74;0;1125.45;0;0;827.47;1186.89
24/8/2024;28/8/2024;Ocio, Recreo, Vacaciones;Profesional dependiente;4;3;700;155.91;141.35;0;148.02;91.47;0;163.25;0
24/8/2024;26/8/2024;Visita familiares / amigos;Jubilado, Pensionista;2;2;297.52;0;68.29;0;71.51;0;0;157.72;0
24/8/2024;26/8/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;2;4;371.89;119.01;123.96;0;37.19;39.67;0;35.22;16.84
24/8/2024;30/8/2024;Tratamiento Salud;Jubilado, Pensionista;6;2;600;210.09;190.46;297.52;199.45;0;0;0;0
24/8/2024;29/8/2024;Tratamiento Salud;Trabajador dependiente;5;2;1500;0;200;180;0;0;0;0;1300
24/8/2024;29/8/2024;Otros;Estudiante;5;4;1487.58;209.85;793.38;322.31;0;98.49;0;175.77;210.1
24/8/2024;28/8/2024;Visita familiares / amigos;Trabajador Independiente;4;2;700;300;170.02;0;60.67;80;0;50;39.31
24/8/2024;30/8/2024;Visita familiares / amigos;Trabajador dependiente;6;1;700;0;184.43;369.41;0;152.03;0;363.53;0
24/8/2024;28/8/2024;Trabajo / Profesion;Profesional independiente;4;2;1500;700.22;568.02;0;231.75;0;0;0;0
24/8/2024;28/8/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;4;2;961.57;269.1;131.58;376.6;172.99;0;0;387.9;0
24/8/2024;26/8/2024;Visita familiares / amigos;Trabajador dependiente;2;5;198.34;0;99.17;0;37.19;0;0;41.93;20.05
24/8/2024;2/9/2024;Ocio, Recreo, Vacaciones;Profesional dependiente;9;2;1500;367.31;300;0;60;200;0;174.32;398.36
24/8/2024;1/9/2024;Ocio, Recreo, Vacaciones;Jubilado, Pensionista;8;2;1550;600;400;0;170;150;0;200;30
24/8/2024;11/9/2024;Ocio, Recreo, Vacaciones;Jubilado, Pensionista;18;2;6979.66;4022.07;907.01;4680;297.93;129.68;0;1622.97;0
25/8/2024;26/8/2024;Visita familiares / amigos;Jubilado, Pensionista;1;2;200;0;35.59;0;0;0;0;164.41;0
25/8/2024;26/8/2024;Visita familiares / amigos;Trabajador dependiente;1;1;0;0;0;0;0;0;0;0;0
25/8/2024;29/8/2024;Trabajo / Profesion;Profesional independiente;4;1;407.4;305.84;101.56;0;0;0;0;0;0
25/8/2024;30/8/2024;Visita familiares / amigos;Trabajador Independiente;5;2;1002.09;382.3;253.91;180;265.89;0;0;100;0
25/8/2024;27/8/2024;Otros;Trabajador dependiente;2;1;207.98;50;35.87;50;0;0;0;122.12;0
25/8/2024;28/8/2024;Otros;Trabajador dependiente;3;1;255;76.27;53.42;0;19.06;0;0;106.24;0
25/8/2024;28/8/2024;Trabajo / Profesion;Profesional dependiente;3;1;500;138.79;112.59;0;0;0;0;248.63;0
25/8/2024;4/9/2024;Ocio, Recreo, Vacaciones;Trabajador Independiente;10;3;1737.7;500;300;0;201.38;300;0;313.73;122.6
25/8/2024;6/9/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;12;2;1216.52;711.47;505.05;0;0;0;0;0;0
25/8/2024;4/9/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;10;4;1589.53;812.13;240.63;1397;60.16;184.1;0;262.43;30.08
25/8/2024;1/9/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;7;5;1500;560;400;0;150;200;0;149.19;40.81
25/8/2024;4/9/2024;Ocio, Recreo, Vacaciones;Profesional independiente;10;2;2000;565.92;523.26;0;533.66;135.44;0;241.72;0
25/8/2024;2/9/2024;Ocio, Recreo, Vacaciones;Profesional independiente;8;2;1600;432.35;399.76;0;407.71;129.34;0;230.84;0
26/8/2024;29/8/2024;Ocio, Recreo, Vacaciones;Profesional independiente;3;2;2000;380.72;345.16;0;361.45;0;0;531.49;381.18
26/8/2024;29/8/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;3;3;1800;300;300;255;275.93;227.34;0;405.74;290.99
26/8/2024;29/8/2024;Compras;Trabajador Independiente;3;2;441.37;84.02;76.17;0;79.77;0;0;117.29;84.12
26/8/2024;29/8/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;3;4;815.34;213.22;161.15;166.11;24.79;123.96;0;123.96;168.24
26/8/2024;29/8/2024;Trabajo / Profesion;Trabajador dependiente;3;2;300;105.04;95.23;0;99.73;0;0;0;0
26/8/2024;30/8/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;4;2;810.06;250;143.46;250;172.37;0;0;244.23;0
26/8/2024;30/8/2024;Visita familiares / amigos;Trabajador Independiente;4;1;265.92;0;70.12;0;25.02;50;0;104.58;16.21
26/8/2024;2/9/2024;Ocio, Recreo, Vacaciones;Trabajador Independiente;7;3;1719.27;576.68;200;0;20;197.16;0;100;625.43
26/8/2024;2/9/2024;Ocio, Recreo, Vacaciones;Patron, Com, Ind, Prod Agrop;7;4;1500;392.7;363.1;0;370.32;134.26;0;239.62;0
26/8/2024;3/9/2024;Visita familiares / amigos;Jubilado, Pensionista;8;1;712.61;0;243.97;67.39;248.82;78.94;0;140.88;0
26/8/2024;7/9/2024;Ocio, Recreo, Vacaciones;Profesional independiente;12;2;2200;642.71;594.26;0;606.07;128.18;0;228.77;0
26/8/2024;1/9/2024;Visita familiares / amigos;Trabajador dependiente;6;1;500;0;150;130;0;63.59;0;113.5;172.91
26/8/2024;1/9/2024;Ocio, Recreo, Vacaciones;Profesional dependiente;6;4;3200;840;720;0;280;200;0;939.68;220.32
26/8/2024;6/9/2024;Estudios;Estudiante;11;1;1506.53;500;349;300;200;109.31;0;210.19;138.03
26/8/2024;2/9/2024;Ocio, Recreo, Vacaciones;Profesional dependiente;7;3;1200;400;181.69;0;185.3;100;0;119.9;213.11
27/8/2024;30/8/2024;Trabajo / Profesion;Profesional dependiente;3;1;310.59;93.34;69.62;369.41;147.63;0;0;0;0
27/8/2024;29/8/2024;Compras;Trabajador Independiente;2;2;333.35;56.01;50.78;0;53.18;0;0;117.29;56.08
27/8/2024;30/8/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;3;2;441.37;84.02;76.17;0;79.77;0;0;117.29;84.12
27/8/2024;29/8/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;2;2;300;105.04;95.23;0;99.73;0;0;0;0
27/8/2024;29/8/2024;Visita familiares / amigos;Trabajador Independiente;2;1;297.52;0;74.38;84.3;0;61.98;0;109.03;52.13
27/8/2024;30/8/2024;Trabajo / Profesion;Patron, Com, Ind, Prod Agrop;3;1;213.75;109.59;76.77;486.25;27.39;0;0;0;0
27/8/2024;30/8/2024;Compras;Profesional dependiente;3;2;1061.93;269.97;219;338.07;89.35;0;0;483.62;0
27/8/2024;2/9/2024;Ocio, Recreo, Vacaciones;Patron, Com, Ind, Prod Agrop;6;2;1412.37;300;150;0;310.74;131.44;0;162.79;357.39
27/8/2024;1/9/2024;Ocio, Recreo, Vacaciones;Trabajador Independiente;5;2;1360.68;350;253.91;230;258.95;100;0;100;297.82
27/8/2024;1/9/2024;Trabajo / Profesion;Profesional dependiente;5;3;1500;600;219.24;450;223.6;0;0;200;257.16
27/8/2024;4/9/2024;Ocio, Recreo, Vacaciones;Profesional dependiente;8;4;1875.57;680;500;1240;214.8;150;0;200;130.77
27/8/2024;6/9/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;10;3;844.45;493.87;350.58;0;0;0;0;0;0
27/8/2024;1/9/2024;Visita familiares / amigos;Profesional dependiente;5;4;802.9;0;311.67;0;119.35;0;0;371.88;0
27/8/2024;1/9/2024;Visita familiares / amigos;Trabajador dependiente;5;4;600;0;232.91;0;89.19;0;0;277.9;0
28/8/2024;30/8/2024;Compras;Trabajador Independiente;2;2;1200;201.64;182.81;0;191.43;0;0;422.24;201.88
28/8/2024;30/8/2024;Ocio, Recreo, Vacaciones;Trabajador Independiente;2;2;500;100;91.81;200;96.14;0;0;212.05;0
28/8/2024;4/9/2024;Visita familiares / amigos;Trabajador dependiente;7;3;1000;0;250;380;0;103.03;0;246.37;400.59
28/8/2024;6/9/2024;Trabajo / Profesion;Profesional dependiente;9;3;2359.23;400;457.03;520;466.12;200;0;300;536.08
28/8/2024;2/9/2024;Trabajo / Profesion;Profesional dependiente;5;1;393.73;137.3;126.95;0;129.48;0;0;0;0
28/8/2024;2/9/2024;Religion y Peregrinaciones;Jubilado, Pensionista;5;3;600;170;92.92;0;30;48.1;0;150;108.99
28/8/2024;2/9/2024;Visita familiares / amigos;Trabajador dependiente;5;1;400;0;122.1;0;72.79;40;0;81.4;83.72
28/8/2024;9/9/2024;Visita familiares / amigos;Profesional dependiente;12;2;876.64;0;420.7;0;0;246.8;0;209.15;0
28/8/2024;6/9/2024;Visita familiares / amigos;Trabajador Independiente;9;2;1665.87;676.93;300;598;63.87;200;0;400;25.07
28/8/2024;27/9/2024;Estudios;Estudiante;30;1;1828.08;891.65;744.34;676.52;192.09;0;0;0;0
28/8/2024;4/9/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;7;4;1200;314.16;290.48;0;296.25;107.41;0;191.7;0
29/8/2024;30/8/2024;Ocio, Recreo, Vacaciones;Trabajador Independiente;1;3;49.59;26.01;23.58;0;0;0;0;0;0
29/8/2024;30/8/2024;Trabajo / Profesion;Trabajador Independiente;1;2;70;36.71;33.29;0;0;0;0;0;0
29/8/2024;30/8/2024;Visita familiares / amigos;Profesional independiente;1;1;3.86;0;3.86;0;0;0;0;0;0
29/8/2024;4/9/2024;Visita familiares / amigos;Profesional dependiente;6;3;603.7;0;152.34;0;155.37;0;0;117.29;178.69
29/8/2024;4/9/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;6;3;768.47;164.77;152.34;0;155.37;0;0;117.29;178.69
29/8/2024;4/9/2024;Visita familiares / amigos;Trabajador Independiente;6;3;900;0;279.4;0;284.95;120.53;0;215.12;0
29/8/2024;2/9/2024;Visita familiares / amigos;Trabajador Independiente;4;2;700;128.86;150;0;81.4;0;0;200;139.75
29/8/2024;3/9/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;5;2;800;190.45;176.1;0;179.6;91.16;0;162.7;0
29/8/2024;5/9/2024;Trabajo / Profesion;Trabajador dependiente;7;1;400;139.49;128.97;0;131.54;0;0;0;0
29/8/2024;1/9/2024;Visita familiares / amigos;Trabajador dependiente;3;3;291.96;0;49.06;0;18.79;115.12;0;97.56;11.44
29/8/2024;1/9/2024;Visita familiares / amigos;Trabajador dependiente;3;2;364.95;0;155.71;0;33.79;0;0;175.45;0
29/8/2024;5/9/2024;MICE;Profesional dependiente;7;9;688.22;346.71;103.92;343.86;24.84;0;0;196.94;15.82
29/8/2024;3/9/2024;Visita familiares / amigos;Trabajador dependiente;5;2;800;0;231.12;134.79;235.71;119.64;0;213.53;0
29/8/2024;13/9/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;15;2;5000;1888.3;1488.73;0;0;0;0;1622.97;0
30/8/2024;30/8/2024;Compras;Patron, Com, Ind, Prod Agrop;1;2;30.88;0;0;0;0;0;0;30.88;0
30/8/2024;6/9/2024;Trabajo / Profesion;Trabajador Independiente;7;2;2500;400;850.78;1100;325.79;0;0;725.09;198.34
30/8/2024;17/9/2024;Visita familiares / amigos;Trabajador Independiente;18;1;1110.4;0;457.03;67.39;0;0;0;117.29;536.08
30/8/2024;3/9/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;4;2;845;186.38;172.33;134.79;175.76;111.51;0;199.02;0
30/8/2024;6/9/2024;Ocio, Recreo, Vacaciones;Profesional independiente;7;3;475.73;172.85;122.7;0;46.99;0;0;104.58;28.61
30/8/2024;4/9/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;5;3;1000;330;200;0;50;208.64;0;176.81;34.55
30/8/2024;1/9/2024;Visita familiares / amigos;Trabajador Independiente;2;4;182.48;0;39.68;0;15.19;0;0;118.36;9.25
30/8/2024;4/9/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;5;5;1020.27;445.07;131.87;533.6;32.97;0;0;393.87;16.48
30/8/2024;1/9/2024;Visita familiares / amigos;Trabajador Independiente;2;4;243.3;0;85.16;0;48.66;0;0;101.55;7.94
30/8/2024;3/9/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;4;2;400;88.23;81.58;0;83.2;52.79;0;94.21;0
31/8/2024;3/9/2024;Compras;Trabajador Independiente;3;1;350;81.56;75.41;0;76.91;0;0;116.12;0
31/8/2024;4/9/2024;Ocio, Recreo, Vacaciones;Trabajador Independiente;4;2;551.41;109.84;101.56;0;103.58;0;0;117.29;119.13
31/8/2024;4/9/2024;Visita familiares / amigos;Profesional independiente;4;3;1800;0;414.01;0;422.24;0;0;478.13;485.62
31/8/2024;3/9/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;3;1;419.26;82.38;76.17;67.39;77.69;65.72;0;117.29;0
31/8/2024;5/9/2024;Trabajo / Profesion;Trabajador dependiente;5;1;1200;613.49;8;0;578.51;0;0;0;0
31/8/2024;5/9/2024;Ocio, Recreo, Vacaciones;Jubilado, Pensionista;5;2;500;149.42;138.16;0;140.9;71.52;0;0;0
31/8/2024;3/9/2024;Ocio, Recreo, Vacaciones;Jubilado, Pensionista;3;2;500;136.41;126.13;0;128.64;108.82;0;0;0
31/8/2024;25/9/2024;Visita familiares / amigos;Otros;25;1;3500;0;2054.04;1953.27;0;307.86;0;1138.11;0
1/9/2024;4/9/2024;Visita familiares / amigos;Trabajador dependiente;3;2;673.74;0;152.34;0;155.37;131.44;0;234.59;0
1/9/2024;4/9/2024;Visita familiares / amigos;Trabajador Independiente;3;2;360.5;0;76.17;0;77.69;0;0;117.29;89.35
1/9/2024;4/9/2024;Visita familiares / amigos;Trabajador dependiente;3;2;673.74;0;152.34;0;155.37;131.44;0;234.59;0
1/9/2024;9/9/2024;Ocio, Recreo, Vacaciones;Profesional dependiente;8;4;3251.96;878.75;812.5;0;828.65;262.88;0;469.17;0
1/9/2024;4/9/2024;Visita familiares / amigos;Profesional dependiente;3;2;245;0;68.83;0;70.19;0;0;105.98;0
1/9/2024;6/9/2024;Ocio, Recreo, Vacaciones;Jubilado, Pensionista;5;4;1000;238.07;220.12;239.85;224.49;113.95;0;203.37;0
1/9/2024;5/9/2024;Compras;Trabajador dependiente;4;2;600;152.46;140.97;0;143.77;0;0;162.8;0
1/9/2024;6/9/2024;Visita familiares / amigos;Trabajador dependiente;5;3;1200;0;427.16;0;163.58;0;0;509.68;99.58
1/9/2024;4/9/2024;Trabajo / Profesion;Profesional dependiente;3;1;1043.14;285;200;245;134.15;0;0;250;173.99
1/9/2024;6/9/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;5;4;973.21;340.62;136.5;0;139.21;70.66;0;126.11;160.11
1/9/2024;6/9/2024;Ocio, Recreo, Vacaciones;Profesional independiente;5;2;950;335.84;238.4;0;91.29;0;0;284.46;0
2/9/2024;5/9/2024;Compras;Trabajador Independiente;3;1;400;93.21;86.18;0;87.9;0;0;132.71;0
2/9/2024;4/9/2024;Visita familiares / amigos;Profesional dependiente;2;2;200;0;62.64;0;63.89;0;0;0;73.47
2/9/2024;5/9/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;3;1;200;69.74;64.49;0;65.77;0;0;0;0
